EmployeeID,Date,UnitsProduced,Defects,Attendance,OvertimeHours
46,2024-01-09,109,6,1,1
46,2024-01-10,58,6,1,0
46,2024-01-11,54,8,1,3
46,2024-01-12,126,6,1,0
46,2024-01-13,78,8,1,3
46,2024-01-14,119,2,1,1
46,2024-01-15,89,0,0,1
46,2024-01-16,142,5,1,2
46,2024-01-17,68,9,1,0
46,2024-01-18,61,5,1,2
46,2024-01-19,92,7,1,0
46,2024-01-20,61,2,1,3
46,2024-01-21,132,2,1,1
46,2024-01-22,54,2,1,2
46,2024-01-23,61,1,1,1
46,2024-01-24,54,9,0,3
46,2024-01-25,141,3,1,3
46,2024-01-26,137,8,1,1
46,2024-01-27,50,6,1,1
46,2024-01-28,57,7,1,0
46,2024-01-29,54,7,1,2
46,2024-01-30,82,9,1,2
46,2024-01-31,101,1,1,1
46,2024-02-01,87,9,1,0
46,2024-02-02,122,6,1,1
46,2024-02-03,142,1,1,3
46,2024-02-04,95,6,1,1
46,2024-02-05,87,7,1,1
46,2024-02-06,107,6,1,1
46,2024-02-07,93,2,1,0
46,2024-02-08,68,9,1,3
46,2024-02-09,124,7,1,2
46,2024-02-10,145,0,1,0
46,2024-02-11,54,3,1,3
46,2024-02-12,93,6,1,0
46,2024-02-13,80,5,1,2
46,2024-02-14,128,1,1,2
46,2024-02-15,88,4,1,1
46,2024-02-16,101,4,1,1
46,2024-02-17,136,8,1,0
46,2024-02-18,101,7,1,0
46,2024-02-19,102,1,1,3
46,2024-02-20,104,5,1,2
46,2024-02-21,98,7,1,3
46,2024-02-22,130,9,1,2
46,2024-02-23,75,2,1,1
46,2024-02-24,134,6,1,2
46,2024-02-25,123,5,1,2
46,2024-02-26,85,5,1,3
46,2024-02-27,104,7,1,2
46,2024-02-28,85,0,1,2
46,2024-02-29,66,3,1,0
46,2024-03-01,50,0,1,2
46,2024-03-02,117,6,1,2
46,2024-03-03,74,6,1,0
46,2024-03-04,140,2,1,0
46,2024-03-05,128,6,0,2
46,2024-03-06,148,9,1,3
46,2024-03-07,54,0,1,0
46,2024-03-08,61,8,1,0
46,2024-03-09,145,1,1,3
46,2024-03-10,96,0,0,0
46,2024-03-11,121,4,1,1
46,2024-03-12,52,2,1,0
46,2024-03-13,106,5,0,1
46,2024-03-14,115,3,1,2
46,2024-03-15,128,4,0,3
46,2024-03-16,107,6,1,1
46,2024-03-17,149,3,1,3
46,2024-03-18,83,5,0,3
46,2024-03-19,125,1,1,1
46,2024-03-20,57,6,1,1
46,2024-03-21,147,7,1,0
46,2024-03-22,145,9,1,2
46,2024-03-23,115,2,1,1
46,2024-03-24,84,2,1,2
46,2024-03-25,81,2,1,0
46,2024-03-26,111,2,0,1
46,2024-03-27,117,7,1,0
46,2024-03-28,116,2,1,3
46,2024-03-29,142,4,1,1
46,2024-03-30,147,7,1,0
46,2024-03-31,98,6,1,0
47,2024-01-01,147,7,1,2
47,2024-01-02,87,5,1,0
47,2024-01-03,58,3,1,2
47,2024-01-04,103,1,0,0
47,2024-01-05,110,7,1,2
47,2024-01-06,125,7,1,0
47,2024-01-07,61,6,1,1
47,2024-01-08,62,4,1,2
47,2024-01-09,140,2,1,2
47,2024-01-10,118,1,1,3
47,2024-01-11,67,6,1,1
47,2024-01-12,56,7,1,1
47,2024-01-13,59,4,1,3
47,2024-01-14,142,4,1,0
47,2024-01-15,70,7,1,1
47,2024-01-16,149,9,1,0
47,2024-01-17,89,3,1,3
47,2024-01-18,75,2,1,3
47,2024-01-19,97,2,0,3
47,2024-01-20,124,3,1,3
47,2024-01-21,148,2,1,0
47,2024-01-22,137,3,1,3
47,2024-01-23,124,7,1,1
47,2024-01-24,71,8,1,0
47,2024-01-25,123,0,1,0
47,2024-01-26,115,1,1,3
47,2024-01-27,130,4,1,3
47,2024-01-28,141,7,1,2
47,2024-01-29,56,3,1,2
47,2024-01-30,148,5,1,2
47,2024-01-31,147,2,1,1
47,2024-02-01,70,4,1,1
47,2024-02-02,58,8,1,3
47,2024-02-03,137,4,0,1
47,2024-02-04,100,0,0,0
47,2024-02-05,88,8,1,3
47,2024-02-06,139,3,1,0
47,2024-02-07,120,0,1,2
47,2024-02-08,120,6,0,2
47,2024-02-09,79,4,1,0
47,2024-02-10,100,6,1,3
47,2024-02-11,147,6,1,1
47,2024-02-12,137,7,1,0
47,2024-02-13,130,9,1,1
47,2024-02-14,89,6,1,3
47,2024-02-15,109,0,1,1
47,2024-02-16,127,1,1,3
47,2024-02-17,88,4,1,3
47,2024-02-18,140,9,0,1
47,2024-02-19,132,1,1,0
47,2024-02-20,133,3,1,0
47,2024-02-21,57,9,1,1
47,2024-02-22,65,5,1,2
47,2024-02-23,97,5,1,2
47,2024-02-24,122,9,1,1
47,2024-02-25,114,6,1,3
47,2024-02-26,91,0,1,3
47,2024-02-27,63,4,1,2
47,2024-02-28,98,3,1,1
47,2024-02-29,78,6,1,0
47,2024-03-01,122,0,1,2
47,2024-03-02,128,9,1,0
47,2024-03-03,115,0,1,0
47,2024-03-04,71,1,1,0
47,2024-03-05,67,1,1,1
47,2024-03-06,79,2,1,3
47,2024-03-07,50,5,1,0
47,2024-03-08,115,2,1,3
47,2024-03-09,142,1,1,1
47,2024-03-10,93,0,1,2
47,2024-03-11,96,0,1,0
47,2024-03-12,132,5,0,0
47,2024-03-13,100,6,1,3
47,2024-03-14,119,1,1,0
47,2024-03-15,63,9,1,1
47,2024-03-16,103,6,1,3
47,2024-03-17,139,1,1,2
47,2024-03-18,80,9,1,3
47,2024-03-19,136,3,1,2
47,2024-03-20,105,2,1,2
47,2024-03-21,89,1,1,3
47,2024-03-22,87,9,1,3
47,2024-03-23,85,5,1,0
47,2024-03-24,129,7,1,2
47,2024-03-25,135,2,1,1
47,2024-03-26,138,7,0,2
47,2024-03-27,145,1,0,2
47,2024-03-28,78,2,1,0
47,2024-03-29,122,7,1,0
47,2024-03-30,75,8,1,1
47,2024-03-31,100,3,1,1
48,2024-01-01,51,5,1,3
48,2024-01-02,94,0,1,1
48,2024-01-03,133,2,1,2
48,2024-01-04,108,1,1,1
48,2024-01-05,99,4,0,3
48,2024-01-06,92,5,1,0
48,2024-01-07,101,6,1,2
48,2024-01-08,62,1,1,3
48,2024-01-09,63,6,0,3
48,2024-01-10,109,7,1,2
48,2024-01-11,92,9,1,0
48,2024-01-12,79,7,1,2
48,2024-01-13,141,0,0,0
48,2024-01-14,52,9,1,0
48,2024-01-15,113,0,1,3
48,2024-01-16,116,1,1,0
48,2024-01-17,90,2,1,3
48,2024-01-18,90,6,1,3
48,2024-01-19,64,1,1,2
48,2024-01-20,51,4,1,1
48,2024-01-21,134,4,1,0
48,2024-01-22,74,9,1,3
48,2024-01-23,71,2,1,2
48,2024-01-24,146,4,1,3
48,2024-01-25,82,4,1,0
48,2024-01-26,141,8,1,3
48,2024-01-27,58,3,1,1
48,2024-01-28,81,8,1,0
48,2024-01-29,76,2,1,2
48,2024-01-30,82,5,1,0
48,2024-01-31,85,4,1,2
48,2024-02-01,142,1,1,1
48,2024-02-02,123,6,1,1
48,2024-02-03,53,4,1,2
48,2024-02-04,55,0,1,1
48,2024-02-05,117,1,0,1
48,2024-02-06,76,1,1,2
48,2024-02-07,125,5,1,1
48,2024-02-08,122,6,1,0
48,2024-02-09,103,4,1,2
48,2024-02-10,58,3,1,1
48,2024-02-11,64,7,1,2
48,2024-02-12,72,6,1,2
48,2024-02-13,148,9,1,3
48,2024-02-14,103,2,1,2
48,2024-02-15,60,4,1,1
48,2024-02-16,99,0,1,0
48,2024-02-17,139,8,1,0
48,2024-02-18,79,4,1,1
48,2024-02-19,105,5,1,0
48,2024-02-20,52,9,1,2
48,2024-02-21,136,6,1,3
48,2024-02-22,103,0,1,0
48,2024-02-23,135,2,1,1
48,2024-02-24,105,8,1,2
48,2024-02-25,79,7,1,1
48,2024-02-26,95,1,1,3
48,2024-02-27,112,0,1,0
48,2024-02-28,89,7,0,3
48,2024-02-29,140,1,1,1
48,2024-03-01,139,6,0,1
48,2024-03-02,142,6,1,0
48,2024-03-03,73,5,1,1
48,2024-03-04,70,4,1,1
48,2024-03-05,97,9,1,0
48,2024-03-06,105,0,1,1
48,2024-03-07,73,8,1,0
48,2024-03-08,127,1,1,1
48,2024-03-09,74,8,1,2
48,2024-03-10,67,3,1,2
48,2024-03-11,139,7,1,1
48,2024-03-12,68,8,1,0
48,2024-03-13,76,4,1,3
48,2024-03-14,53,8,1,3
48,2024-03-15,113,8,1,3
48,2024-03-16,121,7,1,0
48,2024-03-17,104,2,1,3
48,2024-03-18,64,4,0,2
48,2024-03-19,97,5,1,2
48,2024-03-20,130,5,1,2
48,2024-03-21,65,2,1,2
48,2024-03-22,55,9,0,3
48,2024-03-23,57,1,1,0
48,2024-03-24,70,0,1,0
48,2024-03-25,84,6,1,1
48,2024-03-26,122,0,0,3
48,2024-03-27,128,1,1,3
48,2024-03-28,64,7,1,2
48,2024-03-29,57,7,1,1
48,2024-03-30,87,1,1,1
48,2024-03-31,94,9,1,3
49,2024-01-01,103,4,1,3
49,2024-01-02,51,6,1,1
49,2024-01-03,135,7,1,1
49,2024-01-04,100,5,1,2
49,2024-01-05,123,4,1,3
49,2024-01-06,141,3,1,2
49,2024-01-07,69,2,1,0
49,2024-01-08,64,5,1,2
49,2024-01-09,86,1,1,0
49,2024-01-10,97,0,1,3
49,2024-01-11,69,0,1,1
49,2024-01-12,92,8,1,2
49,2024-01-13,141,7,1,0
49,2024-01-14,79,1,1,0
49,2024-01-15,102,3,1,2
49,2024-01-16,100,5,1,3
49,2024-01-17,96,6,1,2
49,2024-01-18,81,8,1,2
49,2024-01-19,55,0,1,2
49,2024-01-20,61,9,1,3
49,2024-01-21,70,1,0,1
49,2024-01-22,85,4,1,3
49,2024-01-23,65,7,1,1
49,2024-01-24,79,1,1,0
49,2024-01-25,120,4,1,1
49,2024-01-26,109,3,1,3
49,2024-01-27,81,1,1,2
49,2024-01-28,137,8,1,3
49,2024-01-29,111,4,1,0
49,2024-01-30,69,4,1,3
49,2024-01-31,98,7,1,1
49,2024-02-01,98,6,1,1
49,2024-02-02,54,9,1,0
49,2024-02-03,145,0,1,0
49,2024-02-04,94,3,1,1
49,2024-02-05,59,0,1,1
49,2024-02-06,110,1,1,1
49,2024-02-07,72,6,1,3
49,2024-02-08,88,8,1,2
49,2024-02-09,77,1,1,0
49,2024-02-10,106,9,0,2
49,2024-02-11,71,6,1,2
49,2024-02-12,115,2,1,3
49,2024-02-13,89,6,1,2
49,2024-02-14,52,0,1,0
49,2024-02-15,143,4,1,2
49,2024-02-16,126,0,1,0
49,2024-02-17,53,1,1,0
49,2024-02-18,145,8,1,2
49,2024-02-19,130,5,1,0
49,2024-02-20,135,0,1,0
49,2024-02-21,71,5,1,3
49,2024-02-22,52,0,1,2
49,2024-02-23,87,1,1,1
49,2024-02-24,76,2,1,3
49,2024-02-25,77,8,1,1
49,2024-02-26,128,6,1,2
49,2024-02-27,127,5,1,1
49,2024-02-28,95,9,1,0
49,2024-02-29,93,7,1,2
49,2024-03-01,91,0,1,3
49,2024-03-02,85,9,1,3
49,2024-03-03,137,6,1,2
49,2024-03-04,99,7,1,1
49,2024-03-05,146,3,1,1
49,2024-03-06,126,8,1,3
49,2024-03-07,66,9,1,3
49,2024-03-08,83,4,1,3
49,2024-03-09,107,2,1,2
49,2024-03-10,71,4,1,3
49,2024-03-11,63,9,1,3
49,2024-03-12,67,3,1,1
49,2024-03-13,144,4,1,0
49,2024-03-14,135,5,1,0
49,2024-03-15,74,1,1,2
49,2024-03-16,68,4,1,1
49,2024-03-17,91,6,1,0
49,2024-03-18,94,1,1,2
49,2024-03-19,131,9,1,3
49,2024-03-20,64,4,1,2
49,2024-03-21,113,8,1,2
49,2024-03-22,87,0,1,0
49,2024-03-23,130,1,1,1
49,2024-03-24,138,0,1,0
49,2024-03-25,121,0,1,1
49,2024-03-26,120,1,1,1
49,2024-03-27,124,6,1,0
49,2024-03-28,58,5,1,2
49,2024-03-29,96,0,1,3
49,2024-03-30,116,4,0,0
49,2024-03-31,149,6,1,1
50,2024-01-01,98,9,1,0
50,2024-01-02,80,0,1,0
50,2024-01-03,118,9,1,1
50,2024-01-04,131,6,1,3
50,2024-01-05,104,6,1,3
50,2024-01-06,124,6,1,3
50,2024-01-07,62,0,1,3
50,2024-01-08,143,0,1,0
50,2024-01-09,106,1,0,1
50,2024-01-10,96,3,1,3
50,2024-01-11,61,9,1,3
50,2024-01-12,59,8,1,0
50,2024-01-13,65,3,1,3
50,2024-01-14,55,1,0,2
50,2024-01-15,130,3,1,1
50,2024-01-16,89,7,1,0
50,2024-01-17,128,5,1,2
50,2024-01-18,133,7,0,1
50,2024-01-19,85,5,1,3
50,2024-01-20,132,7,1,1
50,2024-01-21,146,1,1,2
50,2024-01-22,116,7,1,2
50,2024-01-23,126,5,1,2
50,2024-01-24,111,8,1,1
50,2024-01-25,135,8,1,0
50,2024-01-26,140,6,1,0
50,2024-01-27,131,8,1,1
50,2024-01-28,90,0,1,2
50,2024-01-29,140,0,1,1
50,2024-01-30,119,0,1,1
50,2024-01-31,110,4,1,1
50,2024-02-01,58,4,1,3
50,2024-02-02,82,3,1,1
50,2024-02-03,111,3,1,3
50,2024-02-04,89,7,1,2
50,2024-02-05,111,0,1,3
50,2024-02-06,144,4,1,1
50,2024-02-07,81,9,0,0
50,2024-02-08,82,1,1,2
50,2024-02-09,74,8,1,1
50,2024-02-10,82,0,1,2
50,2024-02-11,92,5,1,0
50,2024-02-12,90,6,1,1
50,2024-02-13,87,0,1,1
50,2024-02-14,50,5,1,1
50,2024-02-15,140,1,1,1
50,2024-02-16,52,9,1,0
50,2024-02-17,66,4,1,1
50,2024-02-18,134,4,1,3
50,2024-02-19,148,3,1,0
50,2024-02-20,61,5,1,2
50,2024-02-21,65,8,1,2
50,2024-02-22,52,9,1,3
50,2024-02-23,147,1,1,2
50,2024-02-24,125,0,1,0
50,2024-02-25,70,2,1,1
50,2024-02-26,54,5,1,0
50,2024-02-27,82,6,1,1
50,2024-02-28,143,4,1,2
50,2024-02-29,110,1,1,2
50,2024-03-01,78,6,1,2
50,2024-03-02,101,6,0,2
50,2024-03-03,91,8,1,2
50,2024-03-04,82,6,1,3
50,2024-03-05,137,7,1,2
50,2024-03-06,85,0,1,3
50,2024-03-07,113,3,1,1
50,2024-03-08,70,1,1,3
50,2024-03-09,109,6,1,3
50,2024-03-10,114,8,1,1
50,2024-03-11,115,3,1,0
50,2024-03-12,105,3,1,3
50,2024-03-13,64,1,1,0
50,2024-03-14,93,2,1,3
50,2024-03-15,98,0,1,3
50,2024-03-16,130,8,1,2
50,2024-03-17,132,0,1,3
50,2024-03-18,86,1,1,2
50,2024-03-19,87,6,1,2
50,2024-03-20,139,7,1,2
50,2024-03-21,122,5,1,2
50,2024-03-22,70,2,1,2
50,2024-03-23,142,7,1,0
50,2024-03-24,136,4,1,0
50,2024-03-25,92,1,1,2
50,2024-03-26,99,3,1,1
50,2024-03-27,111,7,1,0
50,2024-03-28,149,9,1,1
50,2024-03-29,146,2,1,0
50,2024-03-30,84,0,1,2
50,2024-03-31,93,2,0,0
